
 S_max   P_max  K01    mu1    mu2    mu3    mu4 
-0.8347 0.0030 0.1838 0.0447 0.1600 0.1600 1.3000 
-0.6460 0.0032 0.1649 0.0447 0.1600 0.1600 1.3667 
-1.5695 0.0034 0.2573 0.0447 0.1600 0.1600 1.4333 
-3.5470 0.0036 0.4551 0.0447 0.1600 0.1600 1.5000 
+0.0009 0.0009 0.0642 0.0447 0.1600 0.1700 0.5000 
+0.0011 0.0011 0.0185 0.0447 0.1600 0.1700 0.5667 
+0.0013 0.0013 0.0570 0.0447 0.1600 0.1700 0.6333 
+0.0015 0.0015 0.0070 0.0447 0.1600 0.1700 0.7000 
+0.0017 0.0017 0.0276 0.0447 0.1600 0.1700 0.7667 
+0.0018 0.0018 0.0131 0.0447 0.1600 0.1700 0.8333 
+0.0020 0.0020 0.0833 0.0447 0.1600 0.1700 0.9000 
-0.1960 0.0022 0.1198 0.0447 0.1600 0.1700 0.9667 
+0.0024 0.0024 0.0113 0.0447 0.1600 0.1700 1.0333 
+0.0026 0.0026 0.0071 0.0447 0.1600 0.1700 1.1000 
-1.8950 0.0028 0.2898 0.0447 0.1600 0.1700 1.1667 
+0.0030 0.0030 0.0748 0.0447 0.1600 0.1700 1.2333 
-8.0534 0.0032 0.9057 0.0447 0.1600 0.1700 1.3000 
-1.5660 0.0034 0.2569 0.0447 0.1600 0.1700 1.3667 
-0.9114 0.0036 0.1915 0.0447 0.1600 0.1700 1.4333 
+0.0038 0.0038 0.0576 0.0447 0.1600 0.1700 1.5000 
+0.0010 0.0010 0.0173 0.0447 0.1600 0.1800 0.5000 
-1.6003 0.0012 0.2601 0.0447 0.1600 0.1800 0.5667 
-0.2602 0.0014 0.1262 0.0447 0.1600 0.1800 0.6333 
+0.0015 0.0015 0.0757 0.0447 0.1600 0.1800 0.7000 
+0.0017 0.0017 0.0372 0.0447 0.1600 0.1800 0.7667 
+0.0020 0.0020 0.0485 0.0447 0.1600 0.1800 0.8333 
-8.6630 0.0022 0.9665 0.0447 0.1600 0.1800 0.9000 
+0.0024 0.0024 0.0700 0.0447 0.1600 0.1800 0.9667 
+0.0026 0.0026 0.0234 0.0447 0.1600 0.1800 1.0333 
+0.0028 0.0028 0.0757 0.0447 0.1600 0.1800 1.1000 
+0.0030 0.0030 0.0408 0.0447 0.1600 0.1800 1.1667 
+0.0032 0.0032 0.0608 0.0447 0.1600 0.1800 1.2333 
-0.5929 0.0034 0.1596 0.0447 0.1600 0.1800 1.3000 
-1.0938 0.0036 0.2097 0.0447 0.1600 0.1800 1.3667 
+0.0038 0.0038 0.0646 0.0447 0.1600 0.1800 1.4333 
-2.7896 0.0040 0.3794 0.0447 0.1600 0.1800 1.5000 
+0.0010 0.0010 0.0262 0.0447 0.1600 0.1900 0.5000 
+0.0012 0.0012 0.0456 0.0447 0.1600 0.1900 0.5667 
-8.9110 0.0014 0.9912 0.0447 0.1600 0.1900 0.6333 
+0.0016 0.0016 0.0406 0.0447 0.1600 0.1900 0.7000 
+0.0018 0.0018 0.0112 0.0447 0.1600 0.1900 0.7667 
-1.6572 0.0021 0.2659 0.0447 0.1600 0.1900 0.8333 
+0.0023 0.0023 0.0393 0.0447 0.1600 0.1900 0.9000 
+0.0025 0.0025 0.0030 0.0447 0.1600 0.1900 0.9667 
-1.0491 0.0027 0.2052 0.0447 0.1600 0.1900 1.0333 
+0.0029 0.0029 0.0330 0.0447 0.1600 0.1900 1.1000 
-0.5171 0.0031 0.1520 0.0447 0.1600 0.1900 1.1667 
+0.0033 0.0033 0.0449 0.0447 0.1600 0.1900 1.2333 
+0.0036 0.0036 0.0333 0.0447 0.1600 0.1900 1.3000 
+0.0038 0.0038 0.0161 0.0447 0.1600 0.1900 1.3667 
-0.2572 0.0040 0.1261 0.0447 0.1600 0.1900 1.4333 
-1.4491 0.0042 0.2453 0.0447 0.1600 0.1900 1.5000 
-8.5975 0.0011 0.9599 0.0447 0.1600 0.2000 0.5000 
-8.6843 0.0013 0.9686 0.0447 0.1600 0.2000 0.5667 
+0.0015 0.0015 0.0060 0.0447 0.1600 0.2000 0.6333 
+0.0017 0.0017 0.0913 0.0447 0.1600 0.2000 0.7000 
+0.0019 0.0019 0.0772 0.0447 0.1600 0.2000 0.7667 
+0.0022 0.0022 0.0044 0.0447 0.1600 0.2000 0.8333 
+0.0024 0.0024 0.0607 0.0447 0.1600 0.2000 0.9000 
-0.0254 0.0026 0.1028 0.0447 0.1600 0.2000 0.9667 
+0.0028 0.0028 0.0369 0.0447 0.1600 0.2000 1.0333 
+0.0031 0.0031 0.0682 0.0447 0.1600 0.2000 1.1000 
+0.0033 0.0033 0.0995 0.0447 0.1600 0.2000 1.1667 
-0.5777 0.0035 0.1581 0.0447 0.1600 0.2000 1.2333 
+0.0037 0.0037 0.0466 0.0447 0.1600 0.2000 1.3000 
+0.0040 0.0040 0.0822 0.0447 0.1600 0.2000 1.3667 
-0.1889 0.0042 0.1193 0.0447 0.1600 0.2000 1.4333 
+0.0044 0.0044 0.0500 0.0447 0.1600 0.2000 1.5000 
+0.0003 0.0003 0.0258 0.0447 0.1700 0.0500 0.5000 
+0.0003 0.0003 0.0039 0.0447 0.1700 0.0500 0.5667 
-8.6776 0.0004 0.9678 0.0447 0.1700 0.0500 0.6333 
+0.0004 0.0004 0.0351 0.0447 0.1700 0.0500 0.7000 
+0.0005 0.0005 0.0386 0.0447 0.1700 0.0500 0.7667 
+0.0005 0.0005 0.0180 0.0447 0.1700 0.0500 0.8333 
-8.6799 0.0006 0.9680 0.0447 0.1700 0.0500 0.9000 
+0.0006 0.0006 0.0227 0.0447 0.1700 0.0500 0.9667 
+0.0007 0.0007 0.0672 0.0447 0.1700 0.0500 1.0333 
-0.0178 0.0008 0.1019 0.0447 0.1700 0.0500 1.1000 
+0.0008 0.0008 0.0787 0.0447 0.1700 0.0500 1.1667 
-0.4130 0.0009 0.1414 0.0447 0.1700 0.0500 1.2333 
+0.0009 0.0009 0.0238 0.0447 0.1700 0.0500 1.3000 
+0.0010 0.0010 0.0984 0.0447 0.1700 0.0500 1.3667 
+0.0010 0.0010 0.0338 0.0447 0.1700 0.0500 1.4333 
+0.0011 0.0011 0.0998 0.0447 0.1700 0.0500 1.5000 
+0.0003 0.0003 0.0349 0.0447 0.1700 0.0600 0.5000 
+0.0004 0.0004 0.0637 0.0447 0.1700 0.0600 0.5667 
+0.0004 0.0004 0.0340 0.0447 0.1700 0.0600 0.6333 
-7.1944 0.0005 0.8195 0.0447 0.1700 0.0600 0.7000 
+0.0006 0.0006 0.0171 0.0447 0.1700 0.0600 0.7667 
-0.4658 0.0006 0.1466 0.0447 0.1700 0.0600 0.8333 
+0.0007 0.0007 0.0294 0.0447 0.1700 0.0600 0.9000 
+0.0008 0.0008 0.0192 0.0447 0.1700 0.0600 0.9667 
-8.2648 0.0008 0.9266 0.0447 0.1700 0.0600 1.0333 
+0.0009 0.0009 0.0145 0.0447 0.1700 0.0600 1.1000 
-2.1290 0.0010 0.3130 0.0447 0.1700 0.0600 1.1667 
+0.0010 0.0010 0.0095 0.0447 0.1700 0.0600 1.2333 
+0.0011 0.0011 0.0023 0.0447 0.1700 0.0600 1.3000 
+0.0012 0.0012 0.0295 0.0447 0.1700 0.0600 1.3667 
-8.7307 0.0012 0.9732 0.0447 0.1700 0.0600 1.4333 
-8.3569 0.0013 0.9358 0.0447 0.1700 0.0600 1.5000 
+0.0004 0.0004 0.0680 0.0447 0.1700 0.0700 0.5000 
-1.1295 0.0004 0.2130 0.0447 0.1700 0.0700 0.5667 
+0.0005 0.0005 0.0849 0.0447 0.1700 0.0700 0.6333 
+0.0006 0.0006 0.0382 0.0447 0.1700 0.0700 0.7000 
+0.0007 0.0007 0.0252 0.0447 0.1700 0.0700 0.7667 
+0.0007 0.0007 0.0570 0.0447 0.1700 0.0700 0.8333 
+0.0008 0.0008 0.0947 0.0447 0.1700 0.0700 0.9000 
+0.0009 0.0009 0.0642 0.0447 0.1700 0.0700 0.9667 
+0.0010 0.0010 0.0430 0.0447 0.1700 0.0700 1.0333 
+0.0011 0.0011 0.0442 0.0447 0.1700 0.0700 1.1000 
+0.0011 0.0011 0.0200 0.0447 0.1700 0.0700 1.1667 
+0.0012 0.0012 0.0884 0.0447 0.1700 0.0700 1.2333 
-4.3084 0.0013 0.5310 0.0447 0.1700 0.0700 1.3000 
+0.0014 0.0014 0.0099 0.0447 0.1700 0.0700 1.3667 
+0.0014 0.0014 0.0596 0.0447 0.1700 0.0700 1.4333 
+0.0015 0.0015 0.0491 0.0447 0.1700 0.0700 1.5000 
-8.7041 0.0004 0.9704 0.0447 0.1700 0.0800 0.5000 
+0.0005 0.0005 0.0833 0.0447 0.1700 0.0800 0.5667 
+0.0006 0.0006 0.0387 0.0447 0.1700 0.0800 0.6333 
+0.0007 0.0007 0.0161 0.0447 0.1700 0.0800 0.7000 
-6.7722 0.0008 0.7773 0.0447 0.1700 0.0800 0.7667 
+0.0009 0.0009 0.0105 0.0447 0.1700 0.0800 0.8333 
+0.0009 0.0009 0.0429 0.0447 0.1700 0.0800 0.9000 
-1.5421 0.0010 0.2543 0.0447 0.1700 0.0800 0.9667 
+0.0011 0.0011 0.0694 0.0447 0.1700 0.0800 1.0333 
+0.0012 0.0012 0.0201 0.0447 0.1700 0.0800 1.1000 
-1.0524 0.0013 0.2054 0.0447 0.1700 0.0800 1.1667 
-2.8378 0.0014 0.3839 0.0447 0.1700 0.0800 1.2333 
+0.0015 0.0015 0.0448 0.0447 0.1700 0.0800 1.3000 
+0.0015 0.0015 0.0035 0.0447 0.1700 0.0800 1.3667 
+0.0016 0.0016 0.0957 0.0447 0.1700 0.0800 1.4333 
+0.0017 0.0017 0.0064 0.0447 0.1700 0.0800 1.5000 
+0.0005 0.0005 0.0626 0.0447 0.1700 0.0900 0.5000 
-1.3755 0.0006 0.2376 0.0447 0.1700 0.0900 0.5667 
+0.0007 0.0007 0.0387 0.0447 0.1700 0.0900 0.6333 
-8.8921 0.0008 0.9893 0.0447 0.1700 0.0900 0.7000 
+0.0009 0.0009 0.0658 0.0447 0.1700 0.0900 0.7667 
+0.0010 0.0010 0.0602 0.0447 0.1700 0.0900 0.8333 
+0.0011 0.0011 0.0556 0.0447 0.1700 0.0900 0.9000 
+0.0012 0.0012 0.0160 0.0447 0.1700 0.0900 0.9667 
+0.0013 0.0013 0.0326 0.0447 0.1700 0.0900 1.0333 
+0.0014 0.0014 0.0761 0.0447 0.1700 0.0900 1.1000 
+0.0014 0.0014 0.0331 0.0447 0.1700 0.0900 1.1667 
+0.0015 0.0015 0.0882 0.0447 0.1700 0.0900 1.2333 
-1.0670 0.0016 0.2069 0.0447 0.1700 0.0900 1.3000 
+0.0017 0.0017 0.0177 0.0447 0.1700 0.0900 1.3667 
-1.9697 0.0018 0.2971 0.0447 0.1700 0.0900 1.4333 
-3.4191 0.0019 0.4421 0.0447 0.1700 0.0900 1.5000 
+0.0005 0.0005 0.0046 0.0447 0.1700 0.1000 0.5000 
-0.5243 0.0006 0.1525 0.0447 0.1700 0.1000 0.5667 
+0.0007 0.0007 0.0192 0.0447 0.1700 0.1000 0.6333 
+0.0008 0.0008 0.0979 0.0447 0.1700 0.1000 0.7000 
-8.7022 0.0010 0.9703 0.0447 0.1700 0.1000 0.7667 
-0.3431 0.0011 0.1344 0.0447 0.1700 0.1000 0.8333 
+0.0012 0.0012 0.0081 0.0447 0.1700 0.1000 0.9000 
-3.0109 0.0013 0.4012 0.0447 0.1700 0.1000 0.9667 
-8.2833 0.0014 0.9285 0.0447 0.1700 0.1000 1.0333 
-5.6000 0.0015 0.6602 0.0447 0.1700 0.1000 1.1000 
-8.3754 0.0016 0.9377 0.0447 0.1700 0.1000 1.1667 
-3.1287 0.0017 0.4130 0.0447 0.1700 0.1000 1.2333 
+0.0018 0.0018 0.0250 0.0447 0.1700 0.1000 1.3000 
-0.4343 0.0019 0.1436 0.0447 0.1700 0.1000 1.3667 
-2.3950 0.0020 0.3397 0.0447 0.1700 0.1000 1.4333 
+0.0021 0.0021 0.0657 0.0447 0.1700 0.1000 1.5000 
-4.8142 0.0006 0.5815 0.0447 0.1700 0.1100 0.5000 
-8.5243 0.0007 0.9525 0.0447 0.1700 0.1100 0.5667 
-0.3443 0.0008 0.1345 0.0447 0.1700 0.1100 0.6333 
-0.8077 0.0009 0.1809 0.0447 0.1700 0.1100 0.7000 
+0.0010 0.0010 0.0166 0.0447 0.1700 0.1100 0.7667 
-8.4270 0.0012 0.9428 0.0447 0.1700 0.1100 0.8333 
+0.0013 0.0013 0.0843 0.0447 0.1700 0.1100 0.9000 
+0.0014 0.0014 0.0154 0.0447 0.1700 0.1100 0.9667 
+0.0015 0.0015 0.0684 0.0447 0.1700 0.1100 1.0333 
+0.0016 0.0016 0.0282 0.0447 0.1700 0.1100 1.1000 
+0.0018 0.0018 0.0133 0.0447 0.1700 0.1100 1.1667 
+0.0019 0.0019 0.0725 0.0447 0.1700 0.1100 1.2333 
+0.0020 0.0020 0.0805 0.0447 0.1700 0.1100 1.3000 
+0.0021 0.0021 0.0206 0.0447 0.1700 0.1100 1.3667 
+0.0022 0.0022 0.0249 0.0447 0.1700 0.1100 1.4333 
+0.0023 0.0023 0.0760 0.0447 0.1700 0.1100 1.5000 
-0.1029 0.0006 0.1104 0.0447 0.1700 0.1200 0.5000 
-4.3309 0.0008 0.5332 0.0447 0.1700 0.1200 0.5667 
+0.0009 0.0009 0.0795 0.0447 0.1700 0.1200 0.6333 
+0.0010 0.0010 0.0254 0.0447 0.1700 0.1200 0.7000 
+0.0011 0.0011 0.0753 0.0447 0.1700 0.1200 0.7667 
+0.0013 0.0013 0.0192 0.0447 0.1700 0.1200 0.8333 
-0.7961 0.0014 0.1798 0.0447 0.1700 0.1200 0.9000 
-8.7085 0.0015 0.9710 0.0447 0.1700 0.1200 0.9667 
+0.0017 0.0017 0.0088 0.0447 0.1700 0.1200 1.0333 
+0.0018 0.0018 0.0984 0.0447 0.1700 0.1200 1.1000 
+0.0019 0.0019 0.0852 0.0447 0.1700 0.1200 1.1667 
+0.0020 0.0020 0.0094 0.0447 0.1700 0.1200 1.2333 
-1.3102 0.0022 0.2312 0.0447 0.1700 0.1200 1.3000 
-0.0872 0.0023 0.1089 0.0447 0.1700 0.1200 1.3667 
+0.0024 0.0024 0.0369 0.0447 0.1700 0.1200 1.4333 
-0.0104 0.0025 0.1013 0.0447 0.1700 0.1200 1.5000 
-0.3082 0.0007 0.1309 0.0447 0.1700 0.1300 0.5000 
-8.9024 0.0008 0.9903 0.0447 0.1700 0.1300 0.5667 
+0.0010 0.0010 0.0560 0.0447 0.1700 0.1300 0.6333 
+0.0011 0.0011 0.0113 0.0447 0.1700 0.1300 0.7000 
-0.1997 0.0012 0.1201 0.0447 0.1700 0.1300 0.7667 
+0.0014 0.0014 0.0386 0.0447 0.1700 0.1300 0.8333 
+0.0015 0.0015 0.0562 0.0447 0.1700 0.1300 0.9000 
+0.0017 0.0017 0.0816 0.0447 0.1700 0.1300 0.9667 
+0.0018 0.0018 0.0909 0.0447 0.1700 0.1300 1.0333 
-1.5812 0.0019 0.2583 0.0447 0.1700 0.1300 1.1000 
-8.8496 0.0021 0.9852 0.0447 0.1700 0.1300 1.1667 
+0.0022 0.0022 0.0477 0.0447 0.1700 0.1300 1.2333 
+0.0023 0.0023 0.0788 0.0447 0.1700 0.1300 1.3000 
+0.0025 0.0025 0.0432 0.0447 0.1700 0.1300 1.3667 
+0.0026 0.0026 0.0906 0.0447 0.1700 0.1300 1.4333 
-8.4417 0.0028 0.9444 0.0447 0.1700 0.1300 1.5000 
+0.0007 0.0007 0.0405 0.0447 0.1700 0.1400 0.5000 
+0.0009 0.0009 0.0401 0.0447 0.1700 0.1400 0.5667 
+0.0010 0.0010 0.0414 0.0447 0.1700 0.1400 0.6333 
-4.4682 0.0012 0.5469 0.0447 0.1700 0.1400 0.7000 
+0.0013 0.0013 0.0368 0.0447 0.1700 0.1400 0.7667 
+0.0015 0.0015 0.0355 0.0447 0.1700 0.1400 0.8333 
-8.6949 0.0016 0.9696 0.0447 0.1700 0.1400 0.9000 
-8.7302 0.0018 0.9732 0.0447 0.1700 0.1400 0.9667 
+0.0019 0.0019 0.0692 0.0447 0.1700 0.1400 1.0333 
+0.0021 0.0021 0.0768 0.0447 0.1700 0.1400 1.1000 
+0.0022 0.0022 0.0565 0.0447 0.1700 0.1400 1.1667 
+0.0024 0.0024 0.0572 0.0447 0.1700 0.1400 1.2333 
+0.0025 0.0025 0.0913 0.0447 0.1700 0.1400 1.3000 
+0.0027 0.0027 0.0896 0.0447 0.1700 0.1400 1.3667 
-1.2319 0.0028 0.2235 0.0447 0.1700 0.1400 1.4333 
-1.7593 0.0030 0.2762 0.0447 0.1700 0.1400 1.5000 
-8.9095 0.0008 0.9910 0.0447 0.1700 0.1500 0.5000 
-7.3119 0.0009 0.8313 0.0447 0.1700 0.1500 0.5667 
-8.4533 0.0011 0.9454 0.0447 0.1700 0.1500 0.6333 
+0.0013 0.0013 0.0642 0.0447 0.1700 0.1500 0.7000 
+0.0014 0.0014 0.0213 0.0447 0.1700 0.1500 0.7667 
+0.0016 0.0016 0.0182 0.0447 0.1700 0.1500 0.8333 
+0.0017 0.0017 0.0043 0.0447 0.1700 0.1500 0.9000 
+0.0019 0.0019 0.0257 0.0447 0.1700 0.1500 0.9667 
-0.7052 0.0021 0.1707 0.0447 0.1700 0.1500 1.0333 
-7.7457 0.0022 0.8748 0.0447 0.1700 0.1500 1.1000 
-8.8666 0.0024 0.9869 0.0447 0.1700 0.1500 1.1667 
+0.0025 0.0025 0.0987 0.0447 0.1700 0.1500 1.2333 
-8.7393 0.0027 0.9742 0.0447 0.1700 0.1500 1.3000 
+0.0029 0.0029 0.0186 0.0447 0.1700 0.1500 1.3667 
-5.8896 0.0030 0.6893 0.0447 0.1700 0.1500 1.4333 
+0.0032 0.0032 0.0184 0.0447 0.1700 0.1500 1.5000 
+0.0008 0.0008 0.0775 0.0447 0.1700 0.1600 0.5000 
+0.0010 0.0010 0.0599 0.0447 0.1700 0.1600 0.5667 
-0.0813 0.0012 0.1082 0.0447 0.1700 0.1600 0.6333 
-0.7392 0.0013 0.1741 0.0447 0.1700 0.1600 0.7000 
+0.0015 0.0015 0.0494 0.0447 0.1700 0.1600 0.7667 
-1.4872 0.0017 0.2489 0.0447 0.1700 0.1600 0.8333 
+0.0018 0.0018 0.0461 0.0447 0.1700 0.1600 0.9000 
+0.0020 0.0020 0.1000 0.0447 0.1700 0.1600 0.9667 
-0.6741 0.0022 0.1676 0.0447 0.1700 0.1600 1.0333 
+0.0024 0.0024 0.0568 0.0447 0.1700 0.1600 1.1000 
+0.0025 0.0025 0.0520 0.0447 0.1700 0.1600 1.1667 
+0.0027 0.0027 0.0141 0.0447 0.1700 0.1600 1.2333 
+0.0029 0.0029 0.0860 0.0447 0.1700 0.1600 1.3000 
+0.0030 0.0030 0.0295 0.0447 0.1700 0.1600 1.3667 
+0.0032 0.0032 0.0584 0.0447 0.1700 0.1600 1.4333 
+0.0034 0.0034 0.0413 0.0447 0.1700 0.1600 1.5000 
-0.6401 0.0009 0.1641 0.0447 0.1700 0.1700 0.5000 
+0.0011 0.0011 0.0494 0.0447 0.1700 0.1700 0.5667 
+0.0012 0.0012 0.0774 0.0447 0.1700 0.1700 0.6333 
+0.0014 0.0014 0.0749 0.0447 0.1700 0.1700 0.7000 
+0.0016 0.0016 0.0083 0.0447 0.1700 0.1700 0.7667 
-0.9041 0.0018 0.1906 0.0447 0.1700 0.1700 0.8333 
-6.5796 0.0020 0.7582 0.0447 0.1700 0.1700 0.9000 
+0.0021 0.0021 0.0535 0.0447 0.1700 0.1700 0.9667 
+0.0023 0.0023 0.0587 0.0447 0.1700 0.1700 1.0333 
+0.0025 0.0025 0.0182 0.0447 0.1700 0.1700 1.1000 
+0.0027 0.0027 0.0211 0.0447 0.1700 0.1700 1.1667 
+0.0029 0.0029 0.0734 0.0447 0.1700 0.1700 1.2333 
+0.0030 0.0030 0.0354 0.0447 0.1700 0.1700 1.3000 
+0.0032 0.0032 0.0709 0.0447 0.1700 0.1700 1.3667 
+0.0034 0.0034 0.0986 0.0447 0.1700 0.1700 1.4333 
+0.0036 0.0036 0.0427 0.0447 0.1700 0.1700 1.5000 
-1.4947 0.0009 0.2496 0.0447 0.1700 0.1800 0.5000 
-8.9017 0.0011 0.9903 0.0447 0.1700 0.1800 0.5667 
+0.0013 0.0013 0.0417 0.0447 0.1700 0.1800 0.6333 
+0.0015 0.0015 0.0075 0.0447 0.1700 0.1800 0.7000 
-0.6163 0.0017 0.1618 0.0447 0.1700 0.1800 0.7667 
-0.3564 0.0019 0.1358 0.0447 0.1700 0.1800 0.8333 
-1.0122 0.0021 0.2014 0.0447 0.1700 0.1800 0.9000 
+0.0023 0.0023 0.0523 0.0447 0.1700 0.1800 0.9667 
+0.0024 0.0024 0.0114 0.0447 0.1700 0.1800 1.0333 
-1.2279 0.0026 0.2231 0.0447 0.1700 0.1800 1.1000 
+0.0028 0.0028 0.0483 0.0447 0.1700 0.1800 1.1667 
+0.0030 0.0030 0.0474 0.0447 0.1700 0.1800 1.2333 
-8.8711 0.0032 0.9874 0.0447 0.1700 0.1800 1.3000 
-0.2641 0.0034 0.1268 0.0447 0.1700 0.1800 1.3667 
-0.1484 0.0036 0.1152 0.0447 0.1700 0.1800 1.4333 
+0.0038 0.0038 0.0630 0.0447 0.1700 0.1800 1.5000 
+0.0010 0.0010 0.0834 0.0447 0.1700 0.1900 0.5000 
-8.8423 0.0012 0.9843 0.0447 0.1700 0.1900 0.5667 
+0.0014 0.0014 0.0711 0.0447 0.1700 0.1900 0.6333 
+0.0016 0.0016 0.0067 0.0447 0.1700 0.1900 0.7000 
-1.7242 0.0018 0.2726 0.0447 0.1700 0.1900 0.7667 
+0.0020 0.0020 0.0447 0.0447 0.1700 0.1900 0.8333 
+0.0022 0.0022 0.0059 0.0447 0.1700 0.1900 0.9000 
+0.0024 0.0024 0.0344 0.0447 0.1700 0.1900 0.9667 
-1.5899 0.0026 0.2593 0.0447 0.1700 0.1900 1.0333 
+0.0028 0.0028 0.0179 0.0447 0.1700 0.1900 1.1000 
+0.0030 0.0030 0.0494 0.0447 0.1700 0.1900 1.1667 
-1.8429 0.0032 0.2846 0.0447 0.1700 0.1900 1.2333 
+0.0034 0.0034 0.0194 0.0447 0.1700 0.1900 1.3000 
-0.9378 0.0036 0.1941 0.0447 0.1700 0.1900 1.3667 
+0.0038 0.0038 0.0510 0.0447 0.1700 0.1900 1.4333 
+0.0040 0.0040 0.0135 0.0447 0.1700 0.1900 1.5000 
-3.7797 0.0010 0.4781 0.0447 0.1700 0.2000 0.5000 
+0.0012 0.0012 0.0459 0.0447 0.1700 0.2000 0.5667 
+0.0014 0.0014 0.0309 0.0447 0.1700 0.2000 0.6333 
-8.4184 0.0016 0.9420 0.0447 0.1700 0.2000 0.7000 
-0.0936 0.0018 0.1095 0.0447 0.1700 0.2000 0.7667 
-6.7579 0.0021 0.7760 0.0447 0.1700 0.2000 0.8333 
+0.0023 0.0023 0.0836 0.0447 0.1700 0.2000 0.9000 
+0.0025 0.0025 0.0693 0.0447 0.1700 0.2000 0.9667 
-8.6432 0.0027 0.9646 0.0447 0.1700 0.2000 1.0333 
+0.0029 0.0029 0.0969 0.0447 0.1700 0.2000 1.1000 
+0.0031 0.0031 0.0219 0.0447 0.1700 0.2000 1.1667 
-0.7291 0.0033 0.1732 0.0447 0.1700 0.2000 1.2333 
+0.0035 0.0035 0.0281 0.0447 0.1700 0.2000 1.3000 
+0.0038 0.0038 0.0703 0.0447 0.1700 0.2000 1.3667 
-8.8322 0.0040 0.9836 0.0447 0.1700 0.2000 1.4333 
-0.3015 0.0042 0.1306 0.0447 0.1700 0.2000 1.5000 
-7.4708 0.0003 0.8471 0.0447 0.1800 0.0500 0.5000 
-8.5609 0.0003 0.9561 0.0447 0.1800 0.0500 0.5667 
-4.2486 0.0004 0.5249 0.0447 0.1800 0.0500 0.6333 
+0.0004 0.0004 0.0383 0.0447 0.1800 0.0500 0.7000 
+0.0005 0.0005 0.0663 0.0447 0.1800 0.0500 0.7667 
+0.0005 0.0005 0.0400 0.0447 0.1800 0.0500 0.8333 
+0.0006 0.0006 0.0155 0.0447 0.1800 0.0500 0.9000 
+0.0006 0.0006 0.0943 0.0447 0.1800 0.0500 0.9667 
-8.7991 0.0007 0.9800 0.0447 0.1800 0.0500 1.0333 
-8.8318 0.0007 0.9832 0.0447 0.1800 0.0500 1.1000 
+0.0008 0.0008 0.0144 0.0447 0.1800 0.0500 1.1667 
+0.0008 0.0008 0.0065 0.0447 0.1800 0.0500 1.2333 
+0.0009 0.0009 0.0887 0.0447 0.1800 0.0500 1.3000 
+0.0009 0.0009 0.0488 0.0447 0.1800 0.0500 1.3667 
+0.0010 0.0010 0.0290 0.0447 0.1800 0.0500 1.4333 
+0.0010 0.0010 0.0146 0.0447 0.1800 0.0500 1.5000 
+0.0003 0.0003 0.0768 0.0447 0.1800 0.0600 0.5000 
+0.0004 0.0004 0.0124 0.0447 0.1800 0.0600 0.5667 
+0.0004 0.0004 0.0009 0.0447 0.1800 0.0600 0.6333 
+0.0005 0.0005 0.0699 0.0447 0.1800 0.0600 0.7000 
+0.0006 0.0006 0.0170 0.0447 0.1800 0.0600 0.7667 
+0.0006 0.0006 0.0043 0.0447 0.1800 0.0600 0.8333 
-0.2372 0.0007 0.1238 0.0447 0.1800 0.0600 0.9000 
-8.8661 0.0007 0.9867 0.0447 0.1800 0.0600 0.9667 
+0.0008 0.0008 0.0268 0.0447 0.1800 0.0600 1.0333 
+0.0009 0.0009 0.0101 0.0447 0.1800 0.0600 1.1000 
+0.0009 0.0009 0.0095 0.0447 0.1800 0.0600 1.1667 
+0.0010 0.0010 0.0235 0.0447 0.1800 0.0600 1.2333 
+0.0010 0.0010 0.0136 0.0447 0.1800 0.0600 1.3000 
+0.0011 0.0011 0.0338 0.0447 0.1800 0.0600 1.3667 
-8.3877 0.0012 0.9389 0.0447 0.1800 0.0600 1.4333 
+0.0012 0.0012 0.0451 0.0447 0.1800 0.0600 1.5000 
+0.0004 0.0004 0.0325 0.0447 0.1800 0.0700 0.5000 
+0.0004 0.0004 0.0091 0.0447 0.1800 0.0700 0.5667 
-0.1499 0.0005 0.1150 0.0447 0.1800 0.0700 0.6333 
+0.0006 0.0006 0.0371 0.0447 0.1800 0.0700 0.7000 
+0.0006 0.0006 0.0825 0.0447 0.1800 0.0700 0.7667 
+0.0007 0.0007 0.0733 0.0447 0.1800 0.0700 0.8333 
-8.8777 0.0008 0.9878 0.0447 0.1800 0.0700 0.9000 
+0.0009 0.0009 0.0505 0.0447 0.1800 0.0700 0.9667 
+0.0009 0.0009 0.0189 0.0447 0.1800 0.0700 1.0333 
+0.0010 0.0010 0.0282 0.0447 0.1800 0.0700 1.1000 
+0.0011 0.0011 0.0464 0.0447 0.1800 0.0700 1.1667 
+0.0011 0.0011 0.0651 0.0447 0.1800 0.0700 1.2333 
-1.3948 0.0012 0.2396 0.0447 0.1800 0.0700 1.3000 
-0.1714 0.0013 0.1173 0.0447 0.1800 0.0700 1.3667 
+0.0014 0.0014 0.0044 0.0447 0.1800 0.0700 1.4333 
+0.0014 0.0014 0.0708 0.0447 0.1800 0.0700 1.5000 
-8.5444 0.0004 0.9545 0.0447 0.1800 0.0800 0.5000 
+0.0005 0.0005 0.0129 0.0447 0.1800 0.0800 0.5667 
+0.0006 0.0006 0.0749 0.0447 0.1800 0.0800 0.6333 
+0.0007 0.0007 0.0418 0.0447 0.1800 0.0800 0.7000 
-8.1802 0.0007 0.9181 0.0447 0.1800 0.0800 0.7667 
